,id,tmdb_id,imdb_id,title,original_title,adult,belongs_to_collection,budget,genres,homepage,original_language,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,vote_average,vote_count
320,pulp+fiction+1994,680,tt0110912,Pulp Fiction,Pulp Fiction,False,{},8000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",null,en,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",140.950236,/dM2w364MScsjFf8pfMbaWUcWrR.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'A Band Apart', 'id': 59}, {'name': 'Jersey Films', 'id': 216}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-10,213928762,154,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,8.3,8670
321,a+beautiful+mind+2001,453,tt0268978,A Beautiful Mind,A Beautiful Mind,False,{},60000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.abeautifulmind.com/,en,"At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..",11.93646,/4SFqHDZ1NvWdysucWbgnYlobdxC.jpg,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-12-11,313542341,135,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,7.7,3087
322,american+pie+1999,2105,tt0163651,American Pie,American Pie,False,"{'id': 2806, 'name': 'American Pie Collection', 'poster_path': '/twY1eM88fu8CCGVtem5ItlrgeDA.jpg', 'backdrop_path': '/3ptXtaqzAZlMXn3nZxaYke4anmK.jpg'}",11000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",null,en,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score."" by their senior prom.",18.344227,/k40WFAXMRekWEqsjURO3jiWob67.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Summit Entertainment', 'id': 491}, {'name': 'Newmarket Capital Group', 'id': 506}, {'name': 'Zide-Perry Productions', 'id': 3169}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-07-09,235483004,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,6.4,2358
323,star+wars+1977,11,tt0076759,Star Wars,Star Wars,False,"{'id': 10, 'name': 'Star Wars Collection', 'poster_path': '/ghd5zOQnDaDW1mxO7R5fXXpZMu.jpg', 'backdrop_path': '/d8duYyyC9J5T825Hg7grmaabfxQ.jpg'}",11000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.starwars.com/films/star-wars-episode-iv-a-new-hope,en,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,42.149697,/btTdmkgIvOi0FFip1sPuZI2oQG6.jpg,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1977-05-25,775398007,121,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,8.1,6778
324,much+ado+about+nothing+1993,11971,tt0107616,Much Ado About Nothing,Much Ado About Nothing,False,{},8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",null,en,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.",8.62724,/6qlYYvDZ0Tb5h0t7sLwy4sjGIwM.jpg,"[{'name': 'Renaissance Films', 'id': 3102}, {'name': 'American Playhouse Theatrical Films', 'id': 8827}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-05-07,0,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,7.2,194
325,independence+day+1996,602,tt0116629,Independence Day,Independence Day,False,"{'id': 304378, 'name': 'Independence Day Collection', 'poster_path': '/diCxphvzqas0Tr5eq7tLUzg5M7d.jpg', 'backdrop_path': '/p7oqa94XgNGVMazXwR49QfyGgtx.jpg'}",75000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",null,en,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.",17.634197,/bqLlWZJdhrS0knfEJRkquW7L8z2.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Centropolis Entertainment', 'id': 347}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-25,816969268,145,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,6.7,3334
326,enemy+of+the+state+1998,9798,tt0120660,Enemy of the State,Enemy of the State,False,{},90000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",null,en,"Hotshot Washington lawyer, Robert Dean becomes a victim of high-tech identity theft when a hacker slips an incriminating video into his pocket. Soon, a rogue National Security agent sets out to recover the tape – and destroy Dean.",12.978751,/2B0vLBo6gJbnzke4Enc77GCxKrz.jpg,"[{'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'No Such Productions', 'id': 79209}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-11-20,250649836,132,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,6.7,1266
327,the+rock+1996,9802,tt0117500,The Rock,The Rock,False,{},75000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",null,en,"A group of renegade marine commandos seizes a stockpile of chemical weapons and takes over Alcatraz, with 81 tourists as hostages. Their leader demands $100 million to be paid, as restitution to families of Marines who died in covert ops – or he will launch 15 rockets carrying deadly VX gas into the San Francisco Bay area.",13.249824,/pAVaLJQBRM4JlZEGXvezwbxOd15.jpg,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Don Simpson/Jerry Bruckheimer Films', 'id': 10288}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-06,335062621,136,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,6.9,1474
328,the+baby-sitters+club+1995,48287,tt0112435,The Baby-Sitters Club,The Baby-Sitters Club,False,{},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",null,en,"It's the story about seven very different best friends, and one summer that will bring them together like never before.",2.15805,/1Hbz9SWu98m4LsMPxfRNFIGKxuT.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Beacon Pictures', 'id': 10157}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-18,0,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,5.3,23
329,batman+forever+1995,414,tt0112462,Batman Forever,Batman Forever,False,"{'id': 120794, 'name': 'Batman Collection', 'poster_path': '/adQxUvQW8HXNsvMG5aj71pHh9T.jpg', 'backdrop_path': '/9SpZvXLZDGGtFqVDByGqSGI64Kw.jpg'}",100000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",null,en,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.",13.321354,/eTMrHEhlFPHNxpqGwpGGTdAa0xV.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Polygram Filmed Entertainment', 'id': 31080}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-16,336529144,121,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,5.2,1529
330,saving+private+ryan+1998,857,tt0120815,Saving Private Ryan,Saving Private Ryan,False,{},70000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",null,en,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",21.758054,/miDoEMlYDJhOCvxlzI0wZqBs9Yt.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Mutual Film Company', 'id': 762}, {'name': 'Mark Gordon Productions', 'id': 11362}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-07-24,481840909,169,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,7.9,5148
331,the+lawnmower+man+1992,10163,tt0104692,The Lawnmower Man,The Lawnmower Man,False,"{'id': 124935, 'name': 'The Lawnmower Man Collection', 'poster_path': '/slBKrKBbL1g3KURphhAYIyOOH0G.jpg', 'backdrop_path': '/id05z92s8Pwc2wbR9YAKngGqOyP.jpg'}",10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",null,en,A simple man is turned into a genius through the application of computer science.,6.685948,/3tWLM3zMyh3KZOactn8mfjHml05.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Allied Vision', 'id': 5570}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-03-05,32101000,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,5.4,198
332,judge+dredd+1995,9482,tt0113492,Judge Dredd,Judge Dredd,False,{},90000000,"[{'id': 878, 'name': 'Science Fiction'}]",null,en,"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.",8.184815,/r17S4XlQ3Jq5U1KRovFUwU8P4aG.jpg,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-30,113493481,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,5.4,643
333,much+ado+about+nothing+1993,11971,tt0107616,Much Ado About Nothing,Much Ado About Nothing,False,{},8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",null,en,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.",8.62724,/6qlYYvDZ0Tb5h0t7sLwy4sjGIwM.jpg,"[{'name': 'Renaissance Films', 'id': 3102}, {'name': 'American Playhouse Theatrical Films', 'id': 8827}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-05-07,0,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,7.2,194
334,the+silence+of+the+lambs+1991,274,tt0102926,The Silence of the Lambs,The Silence of the Lambs,False,"{'id': 9743, 'name': 'The Hannibal Lecter Anthology', 'poster_path': '/aRbyr3KsdmIczGh6VrlvlgQdwMQ.jpg', 'backdrop_path': '/npCbvak9UhjPsZB9Oa2k2jsqI7E.jpg'}",19000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",null,en,"FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.",4.307222,/qjAyTj2BSth1EQ89vNfo0JYVPFN.jpg,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Strong Heart/Demme Production', 'id': 55072}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-02-01,272742922,119,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,8.1,4549
335,the+firm+1993,37233,tt0106918,The Firm,The Firm,False,{},42000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",null,en,"Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murdered. The FBI contact him, asking him for information and suddenly his life is ruined. He has a choice - work with the FBI, or stay with the Firm. Either way he will lose his life as he knows it. Mitch figures the only way out is to follow his own plan...",9.678367,/ykoBRyHWvP3akdo98UcIxWAHXeu.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Mirage Enterprises', 'id': 932}, {'name': 'Davis Entertainment', 'id': 1302}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-06-30,270248367,154,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,6.6,513
336,batman+forever+1995,414,tt0112462,Batman Forever,Batman Forever,False,"{'id': 120794, 'name': 'Batman Collection', 'poster_path': '/adQxUvQW8HXNsvMG5aj71pHh9T.jpg', 'backdrop_path': '/9SpZvXLZDGGtFqVDByGqSGI64Kw.jpg'}",100000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",null,en,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.",13.321354,/eTMrHEhlFPHNxpqGwpGGTdAa0xV.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Polygram Filmed Entertainment', 'id': 31080}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-16,336529144,121,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,5.2,1529
337,the+eyes+of+tammy+faye+2000,15665,tt0233687,The Eyes of Tammy Faye,The Eyes of Tammy Faye,False,{},0,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",null,en,"A documentary look, mostly through the eyes of Tammy Faye Bakker Messner, at her rise and fall as a popular televangelist with husband Jim Bakker.",0.054431,/A5DsZWRJZxZTswlFKX7Ix6X04wq.jpg,[],[],2000-01-25,0,79,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,7.0,1
338,a+beautiful+mind+2001,453,tt0268978,A Beautiful Mind,A Beautiful Mind,False,{},60000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.abeautifulmind.com/,en,"At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..",11.93646,/4SFqHDZ1NvWdysucWbgnYlobdxC.jpg,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-12-11,313542341,135,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,7.7,3087
339,liar+liar+1997,1624,tt0119528,Liar Liar,Liar Liar,False,{},45000000,"[{'id': 35, 'name': 'Comedy'}]",null,en,"Fletcher Reede is a fast-talking attorney and habitual liar. When his son Max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest liability.",10.102471,/qd8VcWKrE4cNfInl9Osb8o8h9KP.jpg,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-03-21,302710615,86,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,6.4,1456
